"Annotations";"Received in Downtime";"Severity";"Time Created (Europe/Madrid)";"Assigned User";"Type";"Duplicate Count";"Node";"Category";"Responsable";"Instrucción";"Application";"Object";"Title";"Related CI"
"FALSE";"FALSE";"Normal";"2021-05-26T21:19:53.000+0200";"";"";"11";"pf2r82sf1vc5.cc2.mercadona.com";"Hardware_ADM";"";"";"";"";"Se ha generado un evento con ID 2 y de tipo .0.0: '(UNAVAILABLE EVENT PARAMETER $4)'.";"pf2r82sf1vc5.cc2.mercadona.com"
"FALSE";"FALSE";"Normal";"2021-05-26T21:15:14.000+0200";"";"";"11";"pf2r87sf1vc5.cc2.mercadona.com";"Hardware_ADM";"";"";"";"";"Se ha generado un evento con ID 2 y de tipo .0.0: '(UNAVAILABLE EVENT PARAMETER $4)'.";"pf2r87sf1vc5.cc2.mercadona.com"
"FALSE";"FALSE";"Normal";"2021-05-26T21:15:14.000+0200";"";"";"11";"pf2r86sf1vc5.cc2.mercadona.com";"Hardware_ADM";"";"";"";"";"Se ha generado un evento con ID 2 y de tipo .0.0: '(UNAVAILABLE EVENT PARAMETER $4)'.";"pf2r86sf1vc5.cc2.mercadona.com"
"FALSE";"FALSE";"Normal";"2021-05-26T21:14:17.000+0200";"";"";"11";"pf2r85sf1vc5.cc2.mercadona.com";"Hardware_ADM";"";"";"";"";"Se ha generado un evento con ID 2 y de tipo .0.0: '(UNAVAILABLE EVENT PARAMETER $4)'.";"pf2r85sf1vc5.cc2.mercadona.com"
"FALSE";"FALSE";"Normal";"2021-05-26T21:14:17.000+0200";"";"";"11";"pf2r87sf1vc2.cc2.mercadona.com";"Hardware_ADM";"";"";"";"";"Se ha generado un evento con ID 2 y de tipo .0.0: '(UNAVAILABLE EVENT PARAMETER $4)'.";"pf2r87sf1vc2.cc2.mercadona.com"
"FALSE";"FALSE";"Warning";"2021-05-04T11:14:54.000+0200";"";"MANUAL";"232";"abfwmsts02.abwmsdom.local";"OS_ADM";"";"";"Sistema";"SYSTEM_LOG";"[WINDOWS]EventID: 0x00000406 (1030) - The processing of Group Policy failed. Windows attempted to retrieve new Group Policy settings for this user or computer. Look in the details tab for error code and description. Windows will automatically retry this operation at the next refresh cycle. Computers joined to the domain must have proper name resolution and network connectivity to a domain controller for discovery of new Group Policy objects and settings. An event will be logged when Group Policy is successful.";"abfwmsts02.abwmsdom.local"
"FALSE";"FALSE";"Warning";"2021-05-26T20:35:53.000+0200";"";"MANUAL";"0";"abcwmsts02.abwmsdom.local";"OS_ADM";"";"";"Sistema";"APPLICATION_LOG";"[WINDOWS]EventID: 0x00000402 (1026) - Application: BMIS.exe
Framework Version: v4.0.30319
Description: The process was terminated due to an unhandled exception.
Exception Info: exception code c0000005, exception address 68A0128D
";"abcwmsts02.abwmsdom.local"
"FALSE";"FALSE";"Warning";"2021-05-26T20:35:12.000+0200";"";"MANUAL";"0";"abcwmsts02.abwmsdom.local";"OS_ADM";"";"";"Sistema";"APPLICATION_LOG";"[WINDOWS]EventID: 0x000000E8 (232) - The description for Event ID ( 232 ) in Source ( BMIS.exe ) could not be found. It contains the following insertion string(s): pcoaedebug (Wed May 26 20:35:12 2021): pid=9748 (r:\abl\runtime\bin\BMIS.exe); event=232;
.";"abcwmsts02.abwmsdom.local"
"FALSE";"FALSE";"Warning";"2021-05-26T20:35:12.000+0200";"";"MANUAL";"0";"abcwmsts02.abwmsdom.local";"OS_ADM";"";"";"Sistema";"APPLICATION_LOG";"[WINDOWS]EventID: 0x000003E8 (1000) - Faulting application name: BMIS.exe, version: 3.4.0.3, time stamp: 0x51ff723b
Faulting module name: audiodev.dll, version: 6.1.7601.17514, time stamp: 0x4ce7b722
Exception code: 0xc0000005
Fault offset: 0x00001bf0
Faulting process id: 0x2614
Faulting application start time: 0x01d7525db72d3884
Faulting application path: r:\abl\runtime\bin\BMIS.exe
Faulting module path: C:\Windows\system32\audiodev.dll
Report Id: 1ac2498c-be51-11eb-bc7e-0017a477541c";"abcwmsts02.abwmsdom.local"
"FALSE";"FALSE";"Warning";"2021-05-26T20:35:10.000+0200";"";"MANUAL";"0";"abcwmsts02.abwmsdom.local";"OS_ADM";"";"";"Sistema";"APPLICATION_LOG";"[WINDOWS]EventID: 0x00000402 (1026) - Application: BMIS.exe
Framework Version: v4.0.30319
Description: The process was terminated due to an unhandled exception.
Exception Info: exception code c0000005, exception address 663C1BF0
";"abcwmsts02.abwmsdom.local"
"FALSE";"FALSE";"Warning";"2021-05-26T20:21:36.000+0200";"";"MANUAL";"0";"abrotvm03.ofidona.net";"OS_ADM";"";"";"Sistema";"APPLICATION_LOG";"[WINDOWS]EventID: 0x000003E8 (1000) - Nombre de la aplicación con errores: opcmona.exe, versión: 11.15.19.0, marca de tiempo: 0x575824ce
Nombre del módulo con errores: libovperl.dll, versión: 0.0.0.0, marca de tiempo: 0x488dd762
Código de excepción: 0xc0000005
Desplazamiento de errores: 0x000000000000af0d
Id. del proceso con errores: 0xf78
Hora de inicio de la aplicación con errores: 0x01d7523bcd589d26
Ruta de acceso de la aplicación con errores: C:\usr\OV\lbin\eaagt\opcmona.exe
Ruta de acceso del módulo con errores: C:\usr\OV\nonOV\perl\a\bin\libovperl.dll
Id. del informe: 347a521d-be4f-11eb-a6dd-005056804ffe";"abrotvm03.ofidona.net"
"FALSE";"FALSE";"Minor";"2021-05-25T13:54:02.000+0200";"";"AUTO";"1";"tavgraba01.grabadona.net";"Telefonia_IP_ADM";"";"";"Content Store";"Traps Grabadora IP";"Extension<203, 60833> on TAVGRABA01, datasource V15_Cisco-IPCC-Tavernes, has a recording INUM 558006000389918 for Audio, but not associated with a session, no CTI messages received
Alarm Acknowledged by IntegrationService.";"tavgraba01.grabadona.net"
"FALSE";"FALSE";"Minor";"2021-05-26T20:17:24.000+0200";"";"MANUAL";"0";"tv2iw0021.preproduccion.net";"Windows_ADM";"";"";"Windows_ADM";"Microsoft Windows Server 2019 Standard";"Time Drift Script Error Rule";"tv2iw0021.preproduccion.net"
"FALSE";"FALSE";"Minor";"2021-05-17T06:02:24.000+0200";"";"MANUAL";"2";"";"OS_ADM";"";"";"CheckWifiBal";"Balanza";"Fallo en el modulo Wifi";""
"FALSE";"FALSE";"Major";"2021-05-26T20:10:14.000+0200";"";"AUTO";"0";"monesx02-rc.oes196174.ode.mercadona.com";"Hardware_ADM";"";"";"Insight Manager";"IDE Drive";"Status of an ATA disk drive has changed to Smart Error";"monesx02-rc.oes196174.ode.mercadona.com"
"FALSE";"FALSE";"Major";"2021-05-26T20:07:58.000+0200";"";"AUTO";"0";"tvviw0137.preproduccion.net";"Windows";"";"";"Windows";"WFMHANGFIRE";"IIS 10 Application Pool is unavailable";"tvviw0137.preproduccion.net"
"FALSE";"FALSE";"Major";"2021-05-18T02:30:46.000+0200";"";"MANUAL";"101";"bal30.c04.cmn.mercadona.es";"OMi_ADM";"";"";"Agente_OVO";"Plantillas";"No se puede cargar directiva. Razón: (conf-33) No se ha podido validar la firma del archivo de datos de directiva '/var/opt/OV/datafiles/policies/monitor/a0d3a1b6-dedd-75c0-10dc-d58689b067e9_data' para la directiva 'Tiendas2016_mon_plantillas' y el id de directiva 'a0d3a1b6-dedd-75c0-10dc-d58689b067e9'. 
 (OpC40-1867)
Se omitirán directivas de lista anterior. (OpC40-1899)";"bal30.c04.cmn.mercadona.es"
"FALSE";"FALSE";"Minor";"2021-05-24T08:44:10.000+0200";"";"MANUAL";"37";"ismgadb02.isi.mercadona.es";"OS_Linux_ADM";"";"";"multipathd";"/var/log/messages";"messages:ismgadb02.isi.mercadona.es:multipathd";"ismgadb02.isi.mercadona.es"
"FALSE";"FALSE";"Minor";"2021-05-08T19:25:30.000+0200";"";"MANUAL";"52";"iv1iw0008.integracion.net";"Windows_ADM";"";"";"Windows_ADM";"WID sync";"Synchronization Threshold Violation";"iv1iw0008.integracion.net"
"FALSE";"FALSE";"Minor";"2021-05-26T12:52:27.000+0200";"";"MANUAL";"1";"bal84.c3984n.tnd.mercadona.es";"OS_ADM";"";"";"CheckWifiBal";"Balanza";"Fallo en el modulo Wifi";"bal84.c3984n.tnd.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-26T10:25:37.000+0200";"";"";"7";"sw1040h.sec.abr.mercadona.es";"Red_ADM";"";"";"SNMPTraps";"Gi1/1/4";"A topologyChange trap is sent by a bridge when
                      any of its configured ports transitions from the
                      Learning state to the Forwarding state, or from
                      the Forwarding state to the Blocking state.  The
                      trap is not sent if a newRoot trap is sent for the
                      same transition.  Implementation of this trap is
                      optional. - 
[1] .1.3.6.1.4.1.9.9.82.1.11.4.1.1.2 (Integer): 2 
[2] .1.3.6.1.2.1.31.1.1.1.1.10128 (OctetString): Gi1/1/4 ";"sw1040h.sec.abr.mercadona.es"
"FALSE";"FALSE";"Minor";"2021-05-26T17:57:59.000+0200";"";"MANUAL";"1";"bal83.c2832n.tnd.mercadona.es";"OS_ADM";"";"";"CheckTime";"Balanza";"Posible problema con la pila de la bios";"bal83.c2832n.tnd.mercadona.es"
"FALSE";"FALSE";"Major";"2021-05-25T18:39:04.973+0200";"";"";"1";"issyslog01.isi.mercadona.es";"OMI_ADM";"";"";"Syslog";"";"El nodo issyslog01.isi.mercadona.es no tiene plantilla de syslog:  0 < 1  ";"issyslog01.isi.mercadona.es"
"FALSE";"FALSE";"Major";"2021-05-26T18:22:36.000+0200";"";"MANUAL";"0";"iv1il0150.itg.mercadona.com";"APLICACIONES_BATCH_MSG";"";"";"fpagos";"fpa_carga_vtanop_sibs_nuevo.sh";"fpa_carga_vtanop_sibs";"iv1il0150.itg.mercadona.com"
"FALSE";"FALSE";"Major";"2021-05-26T18:17:06.000+0200";"";"MANUAL";"0";"iv1il0150.itg.mercadona.com";"APLICACIONES_BATCH_MSG";"";"";"fpagos";"fpa_carga_vtanop_sibs.sh";"fpa_carga_vtanop_sibs";"iv1il0150.itg.mercadona.com"
"FALSE";"FALSE";"Minor";"2021-05-26T18:11:33.000+0200";"";"AUTO";"0";"";"OMi_ADM";"";"";"Plantillas";"mon_plantillas";"Las plantillas OMi no son correctas";""
"FALSE";"FALSE";"Minor";"2021-05-26T17:53:55.000+0200";"";"MANUAL";"1";"sn2716.tnd.mercadona.es";"Explotacion_Tienda_ADM";"";"";"COBBLER";"/var/log/cobbler/cobbler.log";"Error al realizar operación sobre INCONF";"COBBLER (sn2716.tnd.mercadona.es)"
"FALSE";"FALSE";"Warning";"2021-05-26T18:03:33.000+0200";"";"AUTO";"0";"pf2il0033.cc2.mercadona.com";"Oracle_ADM";"";"";"isla001p2.cc.mercadona.com ";"Cluster Database";"  - Mensaje Original: 'bd_comprueba_operativa: Se ha detectato error 1 en retorno (124=TimeOut)'";"pf2il0033.cc2.mercadona.com"
"FALSE";"FALSE";"Major";"2021-05-26T18:00:00.000+0200";"";"AUTO";"0";"tvvgw0004.preproduccion.net";"Windows";"";"";"Windows";"iv1iw0006.integracion.net";"WINDOWS - Expiring soon Mercadona issued certificates Critical - Mercadona -";"tvvgw0004.preproduccion.net"
"FALSE";"FALSE";"Minor";"2021-05-26T17:54:49.000+0200";"";"AUTO";"0";"caj19.c2832n.tnd.mercadona.es";"OMi_ADM";"";"";"Plantillas";"mon_plantillas";"Las plantillas OMi no son correctas";"caj19.c2832n.tnd.mercadona.es"
"FALSE";"FALSE";"Major";"2021-05-26T17:45:05.000+0200";"";"MANUAL";"0";"sw11.ban.mercadona.es";"Red_ADM";"";"";"Port Storm";"Port Status";"Ha ocurrido una tormenta de eventos y el puerto est\u001a en modo 'trafficTypeFiltered'";"sw11.ban.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-26T17:43:42.000+0200";"";"";"2";"swgarita3.sec.abr.mercadona.es";"Red_ADM";"";"";"SNMPTraps";"Gi0/1";"A topologyChange trap is sent by a bridge when
                      any of its configured ports transitions from the
                      Learning state to the Forwarding state, or from
                      the Forwarding state to the Blocking state.  The
                      trap is not sent if a newRoot trap is sent for the
                      same transition.  Implementation of this trap is
                      optional. - 
[1] .1.3.6.1.4.1.9.9.82.1.11.4.1.1.0 (Integer): 0 
[2] .1.3.6.1.2.1.31.1.1.1.1.10101 (OctetString): Gi0/1 ";"swgarita3.sec.abr.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-26T17:43:41.000+0200";"";"";"0";"swgarita3.sec.abr.mercadona.es";"Red_ADM";"";"";"SNMPTraps";"(UNAVAILABLE EVENT PARAMETER $2)";"The newRoot trap indicates that the sending agent
                      has become the new root of the Spanning Tree; the
                      trap is sent by a bridge soon after its election
                      as the new root, e.g., upon expiration of the
                      Topology Change Timer immediately subsequent to
                      its election.  Implementation of this trap is
                      optional. - 
[1] .1.3.6.1.4.1.9.9.82.1.11.4.1.1.0 (Integer): 0 ";"swgarita3.sec.abr.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-26T17:37:24.000+0200";"";"";"1";"sw33.sec.abr.mercadona.es";"Red_ADM";"";"";"SNMPTraps";"Gi0/1";"A topologyChange trap is sent by a bridge when
                      any of its configured ports transitions from the
                      Learning state to the Forwarding state, or from
                      the Forwarding state to the Blocking state.  The
                      trap is not sent if a newRoot trap is sent for the
                      same transition.  Implementation of this trap is
                      optional. - 
[1] .1.3.6.1.4.1.9.9.82.1.11.4.1.1.1 (Integer): 1 
[2] .1.3.6.1.2.1.31.1.1.1.1.10101 (OctetString): Gi0/1 ";"sw33.sec.abr.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-26T17:37:24.000+0200";"";"";"1";"sw31.sec.abr.mercadona.es";"Red_ADM";"";"";"SNMPTraps";"Gi0/1";"A topologyChange trap is sent by a bridge when
                      any of its configured ports transitions from the
                      Learning state to the Forwarding state, or from
                      the Forwarding state to the Blocking state.  The
                      trap is not sent if a newRoot trap is sent for the
                      same transition.  Implementation of this trap is
                      optional. - 
[1] .1.3.6.1.4.1.9.9.82.1.11.4.1.1.1 (Integer): 1 
[2] .1.3.6.1.2.1.31.1.1.1.1.10101 (OctetString): Gi0/1 ";"sw31.sec.abr.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-26T17:37:24.000+0200";"";"";"1";"sw32.sec.abr.mercadona.es";"Red_ADM";"";"";"SNMPTraps";"Gi0/1";"A topologyChange trap is sent by a bridge when
                      any of its configured ports transitions from the
                      Learning state to the Forwarding state, or from
                      the Forwarding state to the Blocking state.  The
                      trap is not sent if a newRoot trap is sent for the
                      same transition.  Implementation of this trap is
                      optional. - 
[1] .1.3.6.1.4.1.9.9.82.1.11.4.1.1.1 (Integer): 1 
[2] .1.3.6.1.2.1.31.1.1.1.1.10101 (OctetString): Gi0/1 ";"sw32.sec.abr.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-26T17:37:24.000+0200";"";"";"1";"sw34.sec.abr.mercadona.es";"Red_ADM";"";"";"SNMPTraps";"Gi0/1";"A topologyChange trap is sent by a bridge when
                      any of its configured ports transitions from the
                      Learning state to the Forwarding state, or from
                      the Forwarding state to the Blocking state.  The
                      trap is not sent if a newRoot trap is sent for the
                      same transition.  Implementation of this trap is
                      optional. - 
[1] .1.3.6.1.4.1.9.9.82.1.11.4.1.1.1 (Integer): 1 
[2] .1.3.6.1.2.1.31.1.1.1.1.10101 (OctetString): Gi0/1 ";"sw34.sec.abr.mercadona.es"
"FALSE";"FALSE";"Normal";"2021-05-26T17:37:09.000+0200";"";"";"2";"sw1040h.sec.abr.mercadona.es";"Red_ADM";"";"";"SNMPTraps";"(UNAVAILABLE EVENT PARAMETER $2)";"The newRoot trap indicates that the sending agent
                      has become the new root of the Spanning Tree; the
                      trap is sent by a bridge soon after its election
                      as the new root, e.g., upon expiration of the
                      Topology Change Timer immediately subsequent to
                      its election.  Implementation of this trap is
                      optional. - 
[1] .1.3.6.1.4.1.9.9.82.1.11.4.1.1.0 (Integer): 0 ";"sw1040h.sec.abr.mercadona.es"
"FALSE";"FALSE";"Minor";"2021-04-27T15:07:08.000+0200";"";"MANUAL";"35";"";"OS_Linux_ADM";"";"";"Sistema_Tiendas";"/var/log/messages";"Segfault";""
"FALSE";"FALSE";"Minor";"2021-05-26T17:08:50.000+0200";"";"AUTO";"0";"bal70.c8709n.tnd.mercadona.es";"OMi_ADM";"";"";"Plantillas";"mon_plantillas";"Las plantillas OMi no son correctas";"bal70.c8709n.tnd.mercadona.es"
"FALSE";"FALSE";"Major";"2021-05-26T17:04:39.384+0200";"";"AUTO";"0";"lbutfwl12.laba21.mercadona.com";"OpC_OPE";"";"";"Agente_OMi";"";"Agent Health Problem.
The agent did not send events during the last 15 minutes.
Cannot get additional information. An unexpected error occurred.
";"HP Operations Agent on lbutfwl12.laba21.mercadona.com"
"FALSE";"FALSE";"Major";"2021-05-26T17:04:39.357+0200";"";"AUTO";"0";"lbutfohs12.laba21.mercadona.com";"OpC_OPE";"";"";"Agente_OMi";"";"Agent Health Problem.
The agent did not send events during the last 15 minutes.
Cannot get additional information. An unexpected error occurred.
";"HP Operations Agent on lbutfohs12.laba21.mercadona.com"
"FALSE";"FALSE";"Major";"2021-05-26T17:04:39.333+0200";"";"AUTO";"0";"lbutfwl21.laba21.mercadona.com";"OpC_OPE";"";"";"Agente_OMi";"";"Agent Health Problem.
The agent did not send events during the last 15 minutes.
Cannot get additional information. An unexpected error occurred.
";"HP Operations Agent on lbutfwl21.laba21.mercadona.com"
"FALSE";"FALSE";"Minor";"2021-05-26T16:52:27.000+0200";"";"MANUAL";"0";"iv1iw0004.integracion.net";"Windows_ADM";"";"";"Windows_ADM";"Microsoft Windows Server 2019 Standard";"Time Drift Script Error Rule";"iv1iw0004.integracion.net"
"FALSE";"FALSE";"Minor";"2021-05-26T16:50:34.000+0200";"";"MANUAL";"0";"lbwcsts01.labadona.net";"Windows_ADM";"";"";"Windows_ADM";"Microsoft Windows Server 2019 Standard";"WINDOWS - A Service or Driver Failed to Start - Mercadona -";"lbwcsts01.labadona.net"
"FALSE";"FALSE";"Minor";"2021-05-26T16:50:34.000+0200";"";"MANUAL";"0";"lbwcsts01.labadona.net";"Windows_ADM";"";"";"Windows_ADM";"Microsoft Windows Server 2019 Standard";"Service or driver failed to start";"lbwcsts01.labadona.net"
"FALSE";"FALSE";"Major";"2021-05-26T16:50:34.000+0200";"";"MANUAL";"0";"tvvgw0004.preproduccion.net";"Windows";"";"";"Windows";"LBWCSTS01.labadona.net";"WINDOWS - Apagado inesperado - Mercadona -";"tvvgw0004.preproduccion.net"
"FALSE";"FALSE";"Major";"2021-05-22T16:40:04.000+0200";"";"MANUAL";"1";"sn4015.tnd.mercadona.es";"Tienda_Batch";"";"";"setie";"PreparaBDatos.sh";"SQL: Errores de ejecucion de funsqlplus /opt/apli/pkt00/tienda/app/SETIE/sql/MER_creatablas.sql";"sn4015.tnd.mercadona.es"
"FALSE";"FALSE";"Major";"2021-05-26T16:44:06.000+0200";"";"MANUAL";"0";"sn8717.tnd.mercadona.es";"Explotacion_Tienda";"";"";"jcl";"ValidaThl_DT.sh";"REINICIO THL:El(los) thinclients(s) thl5.c8717n.tnd.mercadona.es, thl2.c8717n.tnd.mercadona.es lleva(n) mas de un dia encendidos";"sn8717.tnd.mercadona.es"
"FALSE";"FALSE";"Minor";"2021-05-26T16:42:26.000+0200";"";"MANUAL";"0";"bal83.c3541n.tnd.mercadona.es";"OS_ADM";"";"";"CheckWifiBal";"Balanza";"Fallo en el modulo Wifi";"bal83.c3541n.tnd.mercadona.es"
"FALSE";"FALSE";"Major";"2021-05-26T16:42:09.000+0200";"";"MANUAL";"0";"sn8717.tnd.mercadona.es";"Tienda_Batch";"";"";"setie";"PreparaBDatos.sh";"SQL: Errores de ejecucion de funsqlplus /opt/apli/pkt00/tienda/app/SETIE/sql/MER_creatablas.sql";"sn8717.tnd.mercadona.es"
"FALSE";"FALSE";"Major";"2021-05-26T16:40:03.000+0200";"";"MANUAL";"0";"sn8719.tnd.mercadona.es";"Tienda_Batch";"";"";"setie";"PreparaBDatos.sh";"SQL: Errores de ejecucion de funsqlplus /opt/apli/pkt00/tienda/app/SETIE/sql/MER_creatablas.sql";"sn8719.tnd.mercadona.es"
"FALSE";"FALSE";"Major";"2021-05-26T16:39:58.000+0200";"";"MANUAL";"0";"iv1il0145.itg.mercadona.com";"APLICACIONES_BATCH_MSG";"";"";"fax3";"monfax_fwk";"Errores en el tratamiento de algunos faxes. Avisar para revisar trazas.";"iv1il0145.itg.mercadona.com"
"FALSE";"FALSE";"Minor";"2021-05-11T16:17:50.000+0200";"";"MANUAL";"7";"";"Hardware_ADM";"";"";"Insight Manager";"Server Health";"Errors occurred during server restart.";""
"FALSE";"FALSE";"Major";"2021-05-26T16:39:03.000+0200";"";"MANUAL";"0";"sn8718.tnd.mercadona.es";"Tienda_Batch";"";"";"setie";"PreparaBDatos.sh";"SQL: Errores de ejecucion de funsqlplus /opt/apli/pkt00/tienda/app/SETIE/sql/MER_creatablas.sql";"sn8718.tnd.mercadona.es"
"FALSE";"FALSE";"Major";"2021-05-26T16:38:26.000+0200";"";"MANUAL";"0";"sn4009.tnd.mercadona.es";"Tienda_Batch";"";"";"setie";"PreparaBDatos.sh";"SQL: Errores de ejecucion de funsqlplus /opt/apli/pkt00/tienda/app/SETIE/sql/MER_creatablas.sql";"sn4009.tnd.mercadona.es"
"FALSE";"FALSE";"Minor";"2021-05-26T16:38:09.000+0200";"";"MANUAL";"0";"sn8706.tnd.mercadona.es";"Tienda_Batch_ADM";"";"";"setie";"LanzaBackTC.sh";"DIFERIDOS: El proceso de envio Diferidos no estaba lanzado";"sn8706.tnd.mercadona.es"
"FALSE";"FALSE";"Critical";"2021-05-26T16:38:04.000+0200";"";"MANUAL";"0";"sn8706.tnd.mercadona.es";"Tienda_Batch";"";"";"setie";"LanzaBackTC.sh";"FUNNOHUP: Proceso -php enviodiferidos.php- no lanzado";"sn8706.tnd.mercadona.es"
"FALSE";"FALSE";"Warning";"2021-05-11T16:16:40.000+0200";"";"";"4";"";"Hardware_ADM";"";"";"ILO";"8";"The server has been powered on. This will be sent once a server power on transition has occurred. - 
[1] .1.3.6.1.2.1.1.5.0 (OctetString): lbesx08-rc.laba21.mercadona.com 
[2] .1.3.6.1.4.1.232.11.2.11.1.0 (Integer): 8 
[3] .1.3.6.1.4.1.232.11.2.10.6.0 (OctetString): 30363050-3131-5A43-4A30-30343031534A ";""
"FALSE";"FALSE";"Minor";"2021-05-26T16:37:58.000+0200";"";"MANUAL";"0";"sn8706.tnd.mercadona.es";"Tienda_Batch_ADM";"";"";"setie";"LanzaBackTC.sh";"BACKTC: Proceso Background TC NO estaba lanzado";"sn8706.tnd.mercadona.es"
"FALSE";"FALSE";"Major";"2021-05-26T16:37:09.000+0200";"";"MANUAL";"0";"sn8848.tnd.mercadona.es";"Tienda_Batch";"";"";"setie";"PreparaBDatos.sh";"SQL: Errores de ejecucion de funsqlplus /opt/apli/pkt00/tienda/app/SETIE/sql/MER_creatablas.sql";"sn8848.tnd.mercadona.es"
"FALSE";"FALSE";"Major";"2021-05-26T16:36:13.000+0200";"";"MANUAL";"0";"sn8714.tnd.mercadona.es";"Tienda_Batch";"";"";"setie";"PreparaBDatos.sh";"SQL: Errores de ejecucion de funsqlplus /opt/apli/pkt00/tienda/app/SETIE/sql/MER_creatablas.sql";"sn8714.tnd.mercadona.es"
"FALSE";"FALSE";"Minor";"2021-05-26T16:34:56.000+0200";"";"MANUAL";"0";"labck04.labodona.net";"Windows_ADM";"";"";"Windows_ADM";"LABCK04.LABODONA.NET";"Power Shell Script failed to run";"labck04.labodona.net"
"FALSE";"FALSE";"Minor";"2021-05-26T16:34:49.000+0200";"";"MANUAL";"0";"labck04.labodona.net";"Windows_ADM";"";"";"Windows_ADM";"LABCK04.LABODONA.NET";"Power Shell Script failed to run";"labck04.labodona.net"
"FALSE";"FALSE";"Major";"2021-05-26T16:35:16.000+0200";"";"MANUAL";"0";"sn8706.tnd.mercadona.es";"Tienda_Batch";"";"";"setie";"PreparaBDatos.sh";"SQL: Errores de ejecucion de funsqlplus /opt/apli/pkt00/tienda/app/SETIE/sql/MER_creatablas.sql";"sn8706.tnd.mercadona.es"
"FALSE";"FALSE";"Major";"2021-05-26T14:21:41.000+0200";"";"MANUAL";"1";"sn4003.tnd.mercadona.es";"Tienda_Batch";"";"";"setie";"PreparaBDatos.sh";"SQL: Errores de ejecucion de funsqlplus /opt/apli/pkt00/tienda/app/SETIE/sql/MER_creatablas.sql";"sn4003.tnd.mercadona.es"
"FALSE";"FALSE";"Major";"2021-05-26T15:33:50.000+0200";"";"MANUAL";"0";"sn4007.tnd.mercadona.es";"Tienda_Batch";"";"";"setie";"PreparaBDatos.sh";"SQL: Errores de ejecucion de funsqlplus /opt/apli/pkt00/tienda/app/SETIE/sql/MER_creatablas.sql";"sn4007.tnd.mercadona.es"
"FALSE";"FALSE";"Minor";"2021-05-26T16:07:48.000+0200";"";"MANUAL";"2";"";"Hardware_ADM";"";"";"ILO";"8";"The server has been powered off. This will be sent once the server has been powered off, either by OS, or the power button.  - 
[1] .1.3.6.1.2.1.1.5.0 (OctetString): lbesx08-rc.laba21.mercadona.com 
[2] .1.3.6.1.4.1.232.11.2.11.1.0 (Integer): 8 
[3] .1.3.6.1.4.1.232.11.2.10.6.0 (OctetString): 30363050-3131-5A43-4A30-30343031534A ";""
"FALSE";"FALSE";"Major";"2021-05-26T16:31:28.000+0200";"";"MANUAL";"0";"sn4006.tnd.mercadona.es";"Tienda_Batch";"";"";"setie";"PreparaBDatos.sh";"SQL: Errores de ejecucion de funsqlplus /opt/apli/pkt00/tienda/app/SETIE/sql/MER_creatablas.sql";"sn4006.tnd.mercadona.es"
"FALSE";"FALSE";"Warning";"2021-05-26T16:30:30.000+0200";"";"MANUAL";"0";"abrotvm03.ofidona.net";"OS_ADM";"";"";"Sistema";"APPLICATION_LOG";"[WINDOWS]EventID: 0x000003E8 (1000) - Nombre de la aplicación con errores: opcmona.exe, versión: 11.15.19.0, marca de tiempo: 0x575824ce
Nombre del módulo con errores: libovperl.dll, versión: 0.0.0.0, marca de tiempo: 0x488dd762
Código de excepción: 0xc0000005
Desplazamiento de errores: 0x0000000000060b86
Id. del proceso con errores: 0xec4
Hora de inicio de la aplicación con errores: 0x01d751c3401bda5e
Ruta de acceso de la aplicación con errores: C:\usr\OV\lbin\eaagt\opcmona.exe
Ruta de acceso del módulo con errores: C:\usr\OV\nonOV\perl\a\bin\libovperl.dll
Id. del informe: ebd8d696-be2e-11eb-b63e-005056804ffe";"abrotvm03.ofidona.net"
